dtP_fact,dtV_fact,θ_fact,iters,dtP,dtV,theta,λminVx,λmaxVx,λminPt,Δx,η
0.6,0.6,0.6,2350.0,0.0018604651162790697,5.628042184964845e-5,0.15517822065336315,297.1267135492227,35500.8,3.65732962524267,0.007751937984496124,0.2
0.6,0.6,0.6799999999999999,2450.0,0.0018604651162790697,5.628042184964845e-5,0.16382174706977612,257.81485987315364,35500.8,3.773258709941639,0.007751937984496124,0.2
0.6,0.6,0.76,2450.0,0.0018604651162790697,5.628042184964845e-5,0.14999131667973092,173.01657683304404,35500.8,6.3674305070102575,0.007751937984496124,0.2
0.6,0.6,0.8400000000000001,2550.0,0.0018604651162790697,5.628042184964845e-5,0.13894596748021232,121.53909179347232,35500.8,4.591889585917306,0.007751937984496124,0.2
0.6,0.6,0.9199999999999999,2650.0,0.0018604651162790697,5.628042184964845e-5,0.14184376250928077,105.5911440595529,35500.8,1.097532203051328,0.007751937984496124,0.2
0.6,0.6,1.0,2650.0,0.0018604651162790697,5.628042184964845e-5,0.1369089232507311,83.2618726444019,35500.8,3.9395849105076355,0.007751937984496124,0.2
0.6,0.6,1.08,2700.0,0.0018604651162790697,5.628042184964845e-5,0.13421338535147076,68.60042647806635,35500.8,3.2881858661584666,0.007751937984496124,0.2
0.6,0.6,1.1600000000000001,2800.0,0.0018604651162790697,5.628042184964845e-5,0.13336543857910566,58.71556998760488,35500.8,1.6788940430914074,0.007751937984496124,0.2
0.6,0.6,1.24,2850.0,0.0018604651162790697,5.628042184964845e-5,0.13282212294314966,50.96595063081567,35500.8,2.0440728123893264,0.007751937984496124,0.2
0.6,0.6,1.32,2850.0,0.0018604651162790697,5.628042184964845e-5,0.11966973275678947,36.50929481894089,35500.8,1.0985598633606872,0.007751937984496124,0.2
0.6,0.6,1.4,2900.0,0.0018604651162790697,5.628042184964845e-5,0.12056536338097847,32.94364976460069,35500.8,1.6948423369361818,0.007751937984496124,0.2
0.6,0.6,1.48,2950.0,0.0018604651162790697,5.628042184964845e-5,0.07473956482457952,11.328185799305245,35500.8,0.5580975916182198,0.007751937984496124,0.2
0.6,0.6,1.56,3000.0,0.0018604651162790697,5.628042184964845e-5,0.09777733222392726,17.450578766572708,35500.8,2.099003537059394,0.007751937984496124,0.2
0.6,0.6,1.6400000000000001,3000.0,0.0018604651162790697,5.628042184964845e-5,0.10899874642414728,19.621760703931546,35500.8,1.8659856009484341,0.007751937984496124,0.2
0.6,0.6,1.7200000000000002,3050.0,0.0018604651162790697,5.628042184964845e-5,0.09128774420002793,12.512691052747345,35500.8,1.7791942009650192,0.007751937984496124,0.2
0.6,0.6,1.8,3100.0,0.0018604651162790697,5.628042184964845e-5,0.08676437674956917,10.320970991360577,35500.8,1.6599961507208962,0.007751937984496124,0.2
0.6,0.6799999999999999,0.6,2100.0,0.0018604651162790697,5.628042184964845e-5,0.1759036846048874,381.7948246263429,35500.8,5.822432572105097,0.007751937984496124,0.2
0.6,0.6799999999999999,0.6799999999999999,2250.0,0.0018604651162790697,5.628042184964845e-5,0.18780050624180886,338.8116667056993,35500.8,6.031284444586466,0.007751937984496124,0.2
0.6,0.6799999999999999,0.76,2350.0,0.0018604651162790697,5.628042184964845e-5,0.20306009339690595,317.1061342352157,35500.8,6.3879375491423,0.007751937984496124,0.2
0.6,0.6799999999999999,0.8400000000000001,1850.0,0.0018604651162790697,5.628042184964845e-5,0.3335850652384756,700.5470202925446,35500.8,2.7418952662182847,0.007751937984496124,0.2
0.6,0.6799999999999999,0.9199999999999999,2450.0,0.0018604651162790697,5.628042184964845e-5,0.19523568906061473,200.0439535448979,35500.8,6.942509579274202,0.007751937984496124,0.2
0.6,0.6799999999999999,1.0,2500.0,0.0018604651162790697,5.628042184964845e-5,0.17622312166769186,137.9457882052998,35500.8,6.832482352903522,0.007751937984496124,0.2
0.6,0.6799999999999999,1.08,2550.0,0.0018604651162790697,5.628042184964845e-5,0.18555769412497025,131.12729058844164,35500.8,6.1936713594031625,0.007751937984496124,0.2
0.6,0.6799999999999999,1.1600000000000001,2650.0,0.0018604651162790697,5.628042184964845e-5,0.1911742809378883,120.64952513404131,35500.8,2.3513629251174124,0.007751937984496124,0.2
0.6,0.6799999999999999,1.24,2700.0,0.0018604651162790697,5.628042184964845e-5,0.17467668863968325,88.14733671690972,35500.8,0.5690304906840786,0.007751937984496124,0.2
0.6,0.6799999999999999,1.32,2700.0,0.0018604651162790697,5.628042184964845e-5,0.17526264400437866,78.30933221777822,35500.8,3.714401815618918,0.007751937984496124,0.2
0.6,0.6799999999999999,1.4,2800.0,0.0018604651162790697,5.628042184964845e-5,0.17167432697042054,66.7939766205074,35500.8,1.7789822178968353,0.007751937984496124,0.2
0.6,0.6799999999999999,1.48,2750.0,0.0018604651162790697,5.628042184964845e-5,0.16454518436749685,54.90723662806909,35500.8,5.201641396280143,0.007751937984496124,0.2
0.6,0.6799999999999999,1.56,2850.0,0.0018604651162790697,5.628042184964845e-5,0.14780827151402212,39.87777738448841,35500.8,0.8979052398250532,0.007751937984496124,0.2
0.6,0.6799999999999999,1.6400000000000001,2850.0,0.0018604651162790697,5.628042184964845e-5,0.1393166575871867,32.05538974661137,35500.8,2.2483138005549157,0.007751937984496124,0.2
0.6,0.6799999999999999,1.7200000000000002,2900.0,0.0018604651162790697,5.628042184964845e-5,0.14909439595255242,33.37708544212684,35500.8,0.23619689182435008,0.007751937984496124,0.2
0.6,0.6799999999999999,1.8,2950.0,0.0018604651162790697,5.628042184964845e-5,0.0798821451552154,8.748570425902475,35500.8,0.3710074161711824,0.007751937984496124,0.2
0.6,0.76,0.6,2000.0,0.0018604651162790697,5.628042184964845e-5,0.21094182869890463,549.0420118141843,35500.8,6.1588335255203495,0.007751937984496124,0.2
0.6,0.76,0.6799999999999999,2100.0,0.0018604651162790697,5.628042184964845e-5,0.22846872747794428,501.4392956764982,35500.8,6.6309496132928105,0.007751937984496124,0.2
0.6,0.76,0.76,2200.0,0.0018604651162790697,5.628042184964845e-5,0.23241471308380085,415.41551782302787,35500.8,6.7455780370383565,0.007751937984496124,0.2
0.6,0.76,0.8400000000000001,2300.0,0.0018604651162790697,5.628042184964845e-5,0.22667753300133656,323.47524271223836,35500.8,6.750968754371467,0.007751937984496124,0.2
0.6,0.76,0.9199999999999999,2350.0,0.0018604651162790697,5.628042184964845e-5,0.2202559238082842,254.60223118415016,35500.8,6.967156298073363,0.007751937984496124,0.2
0.6,0.76,1.0,1850.0,0.0018604651162790697,5.628042184964845e-5,0.35193268316076487,550.1762842486092,35500.8,2.82219362782285,0.007751937984496124,0.2
0.6,0.76,1.08,2450.0,0.0018604651162790697,5.628042184964845e-5,0.22086972053013476,185.78366111711225,35500.8,6.7155239712692945,0.007751937984496124,0.2
0.6,0.76,1.1600000000000001,2500.0,0.0018604651162790697,5.628042184964845e-5,0.2139620897351061,151.1264038150124,35500.8,6.421998605031073,0.007751937984496124,0.2
0.6,0.76,1.24,2550.0,0.0018604651162790697,5.628042184964845e-5,0.21485400011802624,133.36018269110855,35500.8,5.866568383299874,0.007751937984496124,0.2
0.6,0.76,1.32,2550.0,0.0018604651162790697,5.628042184964845e-5,0.2106617412382582,113.13738627142011,35500.8,6.834946226514808,0.007751937984496124,0.2
0.6,0.76,1.4,2650.0,0.0018604651162790697,5.628042184964845e-5,0.2106363607937705,100.5525940149929,35500.8,3.9560189911359025,0.007751937984496124,0.2
0.6,0.76,1.48,2700.0,0.0018604651162790697,5.628042184964845e-5,0.2074668134167537,87.2883947419365,35500.8,2.192213066529541,0.007751937984496124,0.2
0.6,0.76,1.56,2700.0,0.0018604651162790697,5.628042184964845e-5,0.19850541931794752,71.92472390625402,35500.8,4.701610729188114,0.007751937984496124,0.2
0.6,0.76,1.6400000000000001,2750.0,0.0018604651162790697,5.628042184964845e-5,0.1940115558238188,62.165605105629886,35500.8,2.855507099760568,0.007751937984496124,0.2
0.6,0.76,1.7200000000000002,2750.0,0.0018604651162790697,5.628042184964845e-5,0.1891036060373131,53.69395467915213,35500.8,5.2899742432938766,0.007751937984496124,0.2
0.6,0.76,1.8,2850.0,0.0018604651162790697,5.628042184964845e-5,0.19041006057318796,49.70698674131908,35500.8,0.7292343144894607,0.007751937984496124,0.2
0.6,0.8400000000000001,0.6,1850.0,0.0018604651162790697,5.628042184964845e-5,0.21943281403948062,594.1324992532567,35500.8,6.405582177818927,0.007751937984496124,0.2
0.6,0.8400000000000001,0.6799999999999999,2000.0,0.0018604651162790697,5.628042184964845e-5,0.2551107122955896,625.2046938869863,35500.8,6.516428099562993,0.007751937984496124,0.2
0.6,0.8400000000000001,0.76,2000.0,0.0018604651162790697,5.628042184964845e-5,0.25006988017040827,480.9259948867839,35500.8,6.500697970527319,0.007751937984496124,0.2
0.6,0.8400000000000001,0.8400000000000001,2100.0,0.0018604651162790697,5.628042184964845e-5,0.258197654152562,419.6900536580093,35500.8,6.313495860432756,0.007751937984496124,0.2
0.6,0.8400000000000001,0.9199999999999999,2200.0,0.0018604651162790697,5.628042184964845e-5,0.2564866695019515,345.25232067968903,35500.8,6.5268449056587485,0.007751937984496124,0.2
0.6,0.8400000000000001,1.0,1800.0,0.0018604651162790697,5.628042184964845e-5,0.3610565059554255,579.072598465049,35500.8,1.157491472537084,0.007751937984496124,0.2
0.6,0.8400000000000001,1.08,2300.0,0.0018604651162790697,5.628042184964845e-5,0.2444501148846678,227.57033303986776,35500.8,6.696697615353059,0.007751937984496124,0.2
0.6,0.8400000000000001,1.1600000000000001,1850.0,0.0018604651162790697,5.628042184964845e-5,0.36557110687083155,441.1745116041185,35500.8,2.3846996843648314,0.007751937984496124,0.2
0.6,0.8400000000000001,1.24,2450.0,0.0018604651162790697,5.628042184964845e-5,0.24334556434510396,171.0748481408916,35500.8,6.353023794913874,0.007751937984496124,0.2
0.6,0.8400000000000001,1.32,1900.0,0.0018604651162790697,5.628042184964845e-5,0.359060088773764,328.6768151768336,35500.8,3.3493599872793953,0.007751937984496124,0.2
0.6,0.8400000000000001,1.4,1950.0,0.0018604651162790697,5.628042184964845e-5,0.3601642945216336,293.9868504262352,35500.8,2.8534671897026906,0.007751937984496124,0.2
0.6,0.8400000000000001,1.48,2550.0,0.0018604651162790697,5.628042184964845e-5,0.23370574133675312,110.76383834227738,35500.8,6.289237882660999,0.007751937984496124,0.2
0.6,0.8400000000000001,1.56,2550.0,0.0018604651162790697,5.628042184964845e-5,0.22907491981270764,95.78302624363013,35500.8,6.576571762625207,0.007751937984496124,0.2
0.6,0.8400000000000001,1.6400000000000001,2650.0,0.0018604651162790697,5.628042184964845e-5,0.2271552674753975,85.21981610119104,35500.8,4.684304486501326,0.007751937984496124,0.2
0.6,0.8400000000000001,1.7200000000000002,2700.0,0.0018604651162790697,5.628042184964845e-5,0.22468645558084,75.80180678901017,35500.8,3.2437577511334252,0.007751937984496124,0.2
0.6,0.8400000000000001,1.8,2700.0,0.0018604651162790697,5.628042184964845e-5,0.2164163745322685,64.21225018304443,35500.8,4.914867561484867,0.007751937984496124,0.2
0.6,0.9199999999999999,0.6,1750.0,0.0018604651162790697,5.628042184964845e-5,0.23636929287016306,689.38570830483,35500.8,6.5537239373748495,0.007751937984496124,0.2
0.6,0.9199999999999999,0.6799999999999999,1850.0,0.0018604651162790697,5.628042184964845e-5,0.25999990696168496,649.3984150874244,35500.8,6.496799033525954,0.007751937984496124,0.2
0.6,0.9199999999999999,0.76,2000.0,0.0018604651162790697,5.628042184964845e-5,0.27343235930780796,574.9833907757758,35500.8,6.383538545788121,0.007751937984496124,0.2
0.6,0.9199999999999999,0.8400000000000001,2000.0,0.0018604651162790697,5.628042184964845e-5,0.2811097085127442,497.4801792915428,35500.8,6.1245162178193295,0.007751937984496124,0.2
0.6,0.9199999999999999,0.9199999999999999,2100.0,0.0018604651162790697,5.628042184964845e-5,0.2853374297092126,427.291742077714,35500.8,6.05919483117605,0.007751937984496124,0.2
0.6,0.9199999999999999,1.0,2100.0,0.0018604651162790697,5.628042184964845e-5,0.28236909271984995,354.17424880198035,35500.8,5.582382896197143,0.007751937984496124,0.2
