dtP_fact,dtV_fact,θ_fact,iters,dtP,dtV,theta,λminVx,λmaxVx,λminPt,Δx,η
0.6,0.6,0.6,600.0,0.007272727272727273,0.0008600206611570248,0.24932015835467114,50.19302972840704,2323.2,3.3686175648351817,0.030303030303030304,0.2
0.6,0.6,0.6799999999999999,650.0,0.007272727272727273,0.0008600206611570248,0.11460227227831106,8.256571683311043,2323.2,4.388666517063146,0.030303030303030304,0.2
0.6,0.6,0.76,650.0,0.007272727272727273,0.0008600206611570248,0.21009729949227213,22.214926446089045,2323.2,4.122962312733512,0.030303030303030304,0.2
0.6,0.6,0.8400000000000001,650.0,0.007272727272727273,0.0008600206611570248,0.23145075190493133,22.069360235883252,2323.2,4.074992071710951,0.030303030303030304,0.2
0.6,0.6,0.9199999999999999,600.0,0.007272727272727273,0.0008600206611570248,0.20184042913516215,13.991742079081263,2323.2,3.7152058605535734,0.030303030303030304,0.2
0.6,0.6,1.0,550.0,0.007272727272727273,0.0008600206611570248,0.2290801373342831,15.25478156841411,2323.2,1.277172892831323,0.030303030303030304,0.2
0.6,0.6,1.08,550.0,0.007272727272727273,0.0008600206611570248,0.1885364268484928,8.858784904460935,2323.2,1.364820664860836,0.030303030303030304,0.2
0.6,0.6,1.1600000000000001,550.0,0.007272727272727273,0.0008600206611570248,0.16944322471730522,6.202454133172117,2323.2,4.444826302067251,0.030303030303030304,0.2
0.6,0.6,1.24,600.0,0.007272727272727273,0.0008600206611570248,0.19058267109423993,6.866802750343335,2323.2,4.4024887129657655,0.030303030303030304,0.2
0.6,0.6,1.32,600.0,0.007272727272727273,0.0008600206611570248,0.1875340259172678,5.867369181971715,2323.2,4.521184834017285,0.030303030303030304,0.2
0.6,0.6,1.4,650.0,0.007272727272727273,0.0008600206611570248,0.21286165138663043,6.720009803709321,2323.2,3.999511881951011,0.030303030303030304,0.2
0.6,0.6,1.48,650.0,0.007272727272727273,0.0008600206611570248,0.20502626452317368,5.57861886700085,2323.2,4.662022286111516,0.030303030303030304,0.2
0.6,0.6,1.56,650.0,0.007272727272727273,0.0008600206611570248,0.20326917875410425,4.935429949471687,2323.2,4.669951286507358,0.030303030303030304,0.2
0.6,0.6,1.6400000000000001,700.0,0.007272727272727273,0.0008600206611570248,0.23832555210160508,6.13881637996895,2323.2,2.919591485961933,0.030303030303030304,0.2
0.6,0.6,1.7200000000000002,700.0,0.007272727272727273,0.0008600206611570248,0.23699482663047902,5.518892843467782,2323.2,3.966155901332304,0.030303030303030304,0.2
0.6,0.6,1.8,700.0,0.007272727272727273,0.0008600206611570248,0.23751791253527446,5.06149543008848,2323.2,4.853616431083532,0.030303030303030304,0.2
0.6,0.6799999999999999,0.6,600.0,0.007272727272727273,0.0008600206611570248,0.26085577726489906,54.94517264217172,2323.2,6.294324993458,0.030303030303030304,0.2
0.6,0.6799999999999999,0.6799999999999999,600.0,0.007272727272727273,0.0008600206611570248,0.2966987860234982,55.34072407164567,2323.2,6.094100787573709,0.030303030303030304,0.2
0.6,0.6799999999999999,0.76,650.0,0.007272727272727273,0.0008600206611570248,0.30974863244189466,48.28616726666209,2323.2,6.046728767912537,0.030303030303030304,0.2
0.6,0.6799999999999999,0.8400000000000001,650.0,0.007272727272727273,0.0008600206611570248,0.30878018685900566,39.27999312032636,2323.2,5.711052165222931,0.030303030303030304,0.2
0.6,0.6799999999999999,0.9199999999999999,600.0,0.007272727272727273,0.0008600206611570248,0.1353724698431277,6.293846899535218,2323.2,3.3356618898437382,0.030303030303030304,0.2
0.6,0.6799999999999999,1.0,600.0,0.007272727272727273,0.0008600206611570248,0.19848031229056687,11.45159533550096,2323.2,4.378392684705889,0.030303030303030304,0.2
0.6,0.6799999999999999,1.08,550.0,0.007272727272727273,0.0008600206611570248,0.1704255296291042,7.238572315263084,2323.2,3.997587031521834,0.030303030303030304,0.2
0.6,0.6799999999999999,1.1600000000000001,550.0,0.007272727272727273,0.0008600206611570248,0.21830883554973146,10.295744857524543,2323.2,3.9364520421636096,0.030303030303030304,0.2
