dtP_fact,dtV_fact,θ_fact,iters,dtP,dtV,theta,λminVx,λmaxVx,λminPt,Δx,η
0.6,0.6,0.6,2350.0,0.0018604651162790697,5.628042184964845e-5,0.1538546326579487,292.0796632238072,35500.8,3.1604270129365295,0.007751937984496124,0.2
0.6,0.6,0.6799999999999999,2450.0,0.0018604651162790697,5.628042184964845e-5,0.1593589129994244,243.95940006811395,35500.8,3.3960906196090517,0.007751937984496124,0.2
0.6,0.6,0.76,2450.0,0.0018604651162790697,5.628042184964845e-5,0.14595993969225451,163.84109075845873,35500.8,6.220595694237621,0.007751937984496124,0.2
0.6,0.6,0.8400000000000001,2550.0,0.0018604651162790697,5.628042184964845e-5,0.1364132628526258,117.14864947805673,35500.8,4.144083651074123,0.007751937984496124,0.2
0.6,0.6,0.9199999999999999,2650.0,0.0018604651162790697,5.628042184964845e-5,0.09225996859199735,44.67181672229498,35500.8,1.4652846151163612,0.007751937984496124,0.2
0.6,0.6,1.0,2650.0,0.0018604651162790697,5.628042184964845e-5,0.1336995547049406,79.40403758901047,35500.8,3.457390779831775,0.007751937984496124,0.2
0.6,0.6,1.08,2750.0,0.0018604651162790697,5.628042184964845e-5,0.13510830460285359,69.51831583732634,35500.8,1.0312228009210636,0.007751937984496124,0.2
0.6,0.6,1.1600000000000001,2800.0,0.0018604651162790697,5.628042184964845e-5,0.1310705165368398,56.71222783611969,35500.8,1.811514720312558,0.007751937984496124,0.2
0.6,0.6,1.24,2850.0,0.0018604651162790697,5.628042184964845e-5,0.12879676637358056,47.92357559741244,35500.8,2.144160015199058,0.007751937984496124,0.2
0.6,0.6,1.32,2850.0,0.0018604651162790697,5.628042184964845e-5,0.11574323919400405,34.15278050495907,35500.8,1.500417031345261,0.007751937984496124,0.2
0.6,0.6,1.4,2900.0,0.0018604651162790697,5.628042184964845e-5,0.11726210802531219,31.163195756965663,35500.8,1.9842407132196154,0.007751937984496124,0.2
0.6,0.6,1.48,2900.0,0.0018604651162790697,5.628042184964845e-5,0.11261676187436606,25.71966486225465,35500.8,0.25902291037803,0.007751937984496124,0.2
0.6,0.6,1.56,3000.0,0.0018604651162790697,5.628042184964845e-5,0.08647983241830988,13.650958509315998,35500.8,1.6306746763668944,0.007751937984496124,0.2
0.6,0.6,1.6400000000000001,3000.0,0.0018604651162790697,5.628042184964845e-5,0.10598978606619747,18.55337829210458,35500.8,2.177500433675341,0.007751937984496124,0.2
0.6,0.6,1.7200000000000002,3050.0,0.0018604651162790697,5.628042184964845e-5,0.08331109748793589,10.421529976943479,35500.8,1.4396235765840149,0.007751937984496124,0.2
0.6,0.6,1.8,3100.0,0.0018604651162790697,5.628042184964845e-5,0.08755138547871542,10.509055862158167,35500.8,1.7609347654197958,0.007751937984496124,0.2
0.6,0.6799999999999999,0.6,2100.0,0.0018604651162790697,5.628042184964845e-5,0.17235526215237737,366.54665324054474,35500.8,5.620758410240542,0.007751937984496124,0.2
0.6,0.6799999999999999,0.6799999999999999,2250.0,0.0018604651162790697,5.628042184964845e-5,0.1878933072349608,339.14659474487667,35500.8,5.708335771577055,0.007751937984496124,0.2
0.6,0.6799999999999999,0.76,2350.0,0.0018604651162790697,5.628042184964845e-5,0.20065487236206317,309.6384607200291,35500.8,6.138096763544762,0.007751937984496124,0.2
0.6,0.6799999999999999,0.8400000000000001,1850.0,0.0018604651162790697,5.628042184964845e-5,0.32337035422666494,658.3009734239783,35500.8,2.5465852018268795,0.007751937984496124,0.2
0.6,0.6799999999999999,0.9199999999999999,2450.0,0.0018604651162790697,5.628042184964845e-5,0.19186105202270026,193.18822530680802,35500.8,6.82804777634859,0.007751937984496124,0.2
0.6,0.6799999999999999,1.0,2550.0,0.0018604651162790697,5.628042184964845e-5,0.17728272679134283,139.60967324719076,35500.8,3.781710273736292,0.007751937984496124,0.2
0.6,0.6799999999999999,1.08,2550.0,0.0018604651162790697,5.628042184964845e-5,0.18029233196175243,123.79116947980543,35500.8,5.809299353148821,0.007751937984496124,0.2
0.6,0.6799999999999999,1.1600000000000001,2650.0,0.0018604651162790697,5.628042184964845e-5,0.18756720458004186,116.13964602523966,35500.8,1.6769760846534754,0.007751937984496124,0.2
0.6,0.6799999999999999,1.24,2700.0,0.0018604651162790697,5.628042184964845e-5,0.16954461531546433,83.0438158777687,35500.8,0.15740134953017984,0.007751937984496124,0.2
0.6,0.6799999999999999,1.32,2700.0,0.0018604651162790697,5.628042184964845e-5,0.17114632504017083,74.67409337536364,35500.8,3.1619058882998,0.007751937984496124,0.2
0.6,0.6799999999999999,1.4,2750.0,0.0018604651162790697,5.628042184964845e-5,0.16015482681552218,58.13084789265308,35500.8,1.194192031574173,0.007751937984496124,0.2
0.6,0.6799999999999999,1.48,2750.0,0.0018604651162790697,5.628042184964845e-5,0.16061383737318713,52.31487001248624,35500.8,4.778475208287999,0.007751937984496124,0.2
0.6,0.6799999999999999,1.56,2800.0,0.0018604651162790697,5.628042184964845e-5,0.15358783537157822,43.05733114668995,35500.8,2.917041491881018,0.007751937984496124,0.2
